Country/Region;Lat;Long;Anzahl der Datensätze;Date;Confirmed;Province/State
Romania;45.9432;24.9668;1;04.02.2020;0;
Romania;45.9432;24.9668;1;05.02.2020;0;
Romania;45.9432;24.9668;1;06.02.2020;0;
Romania;45.9432;24.9668;1;07.02.2020;0;
Romania;45.9432;24.9668;1;08.02.2020;0;
Romania;45.9432;24.9668;1;09.02.2020;0;
Romania;45.9432;24.9668;1;01.03.2020;3;
Romania;45.9432;24.9668;1;10.03.2020;25;
Romania;45.9432;24.9668;1;11.03.2020;45;
Romania;45.9432;24.9668;1;12.03.2020;49;
Romania;45.9432;24.9668;1;13.03.2020;89;
Romania;45.9432;24.9668;1;14.03.2020;123;
Romania;45.9432;24.9668;1;15.03.2020;131;
Romania;45.9432;24.9668;1;16.03.2020;158;
Romania;45.9432;24.9668;1;17.03.2020;184;
Romania;45.9432;24.9668;1;18.03.2020;260;
Romania;45.9432;24.9668;1;19.03.2020;277;
Romania;45.9432;24.9668;1;02.03.2020;3;
Romania;45.9432;24.9668;1;20.03.2020;308;
Romania;45.9432;24.9668;1;21.03.2020;367;
Romania;45.9432;24.9668;1;22.03.2020;433;
Romania;45.9432;24.9668;1;23.03.2020;576;
Romania;45.9432;24.9668;1;24.03.2020;794;
Romania;45.9432;24.9668;1;25.03.2020;906;
Romania;45.9432;24.9668;1;26.03.2020;1029;
Romania;45.9432;24.9668;1;27.03.2020;1292;
Romania;45.9432;24.9668;1;28.03.2020;1452;
Romania;45.9432;24.9668;1;29.03.2020;1815;
Romania;45.9432;24.9668;1;03.03.2020;3;
Romania;45.9432;24.9668;1;30.03.2020;2109;
Romania;45.9432;24.9668;1;31.03.2020;2245;
Romania;45.9432;24.9668;1;04.03.2020;4;
Romania;45.9432;24.9668;1;05.03.2020;6;
Romania;45.9432;24.9668;1;06.03.2020;9;
Romania;45.9432;24.9668;1;07.03.2020;9;
Romania;45.9432;24.9668;1;08.03.2020;15;
Romania;45.9432;24.9668;1;09.03.2020;15;
Russia;60.0;90.0;1;22.01.2020;0;
Russia;60.0;90.0;1;23.01.2020;0;
Russia;60.0;90.0;1;24.01.2020;0;
Russia;60.0;90.0;1;25.01.2020;0;
Russia;60.0;90.0;1;26.01.2020;0;
Russia;60.0;90.0;1;27.01.2020;0;
Russia;60.0;90.0;1;28.01.2020;0;
Russia;60.0;90.0;1;29.01.2020;0;
Russia;60.0;90.0;1;30.01.2020;0;
Russia;60.0;90.0;1;31.01.2020;2;
Russia;60.0;90.0;1;01.02.2020;2;
Russia;60.0;90.0;1;10.02.2020;2;
Russia;60.0;90.0;1;11.02.2020;2;
Russia;60.0;90.0;1;12.02.2020;2;
Russia;60.0;90.0;1;13.02.2020;2;
Russia;60.0;90.0;1;14.02.2020;2;
Russia;60.0;90.0;1;15.02.2020;2;
Russia;60.0;90.0;1;16.02.2020;2;
Russia;60.0;90.0;1;17.02.2020;2;
Russia;60.0;90.0;1;18.02.2020;2;
Russia;60.0;90.0;1;19.02.2020;2;
Russia;60.0;90.0;1;02.02.2020;2;
Russia;60.0;90.0;1;20.02.2020;2;
Russia;60.0;90.0;1;21.02.2020;2;
Russia;60.0;90.0;1;22.02.2020;2;
Russia;60.0;90.0;1;23.02.2020;2;
Russia;60.0;90.0;1;24.02.2020;2;
Russia;60.0;90.0;1;25.02.2020;2;
Russia;60.0;90.0;1;26.02.2020;2;
Russia;60.0;90.0;1;27.02.2020;2;
Russia;60.0;90.0;1;28.02.2020;2;
Russia;60.0;90.0;1;29.02.2020;2;
Russia;60.0;90.0;1;03.02.2020;2;
Russia;60.0;90.0;1;04.02.2020;2;
Russia;60.0;90.0;1;05.02.2020;2;
Russia;60.0;90.0;1;06.02.2020;2;
Russia;60.0;90.0;1;07.02.2020;2;
Russia;60.0;90.0;1;08.02.2020;2;
Russia;60.0;90.0;1;09.02.2020;2;
Russia;60.0;90.0;1;01.03.2020;2;
Russia;60.0;90.0;1;10.03.2020;20;
Russia;60.0;90.0;1;11.03.2020;20;
Russia;60.0;90.0;1;12.03.2020;28;
Russia;60.0;90.0;1;13.03.2020;45;
Russia;60.0;90.0;1;14.03.2020;59;
Russia;60.0;90.0;1;15.03.2020;63;
Russia;60.0;90.0;1;16.03.2020;90;
Russia;60.0;90.0;1;17.03.2020;114;
Russia;60.0;90.0;1;18.03.2020;147;
Russia;60.0;90.0;1;19.03.2020;199;
Russia;60.0;90.0;1;02.03.2020;3;
Russia;60.0;90.0;1;20.03.2020;253;
Russia;60.0;90.0;1;21.03.2020;306;
Russia;60.0;90.0;1;22.03.2020;367;
Russia;60.0;90.0;1;23.03.2020;438;
Russia;60.0;90.0;1;24.03.2020;495;
Russia;60.0;90.0;1;25.03.2020;658;
Russia;60.0;90.0;1;26.03.2020;840;
Russia;60.0;90.0;1;27.03.2020;1036;
Russia;60.0;90.0;1;28.03.2020;1264;
Russia;60.0;90.0;1;29.03.2020;1534;
Russia;60.0;90.0;1;03.03.2020;3;
Russia;60.0;90.0;1;30.03.2020;1836;
Russia;60.0;90.0;1;31.03.2020;2337;
Russia;60.0;90.0;1;04.03.2020;3;
Russia;60.0;90.0;1;05.03.2020;4;
Russia;60.0;90.0;1;06.03.2020;13;
Russia;60.0;90.0;1;07.03.2020;13;
Russia;60.0;90.0;1;08.03.2020;17;
Russia;60.0;90.0;1;09.03.2020;17;
Rwanda;-1.9403;29.8739;1;22.01.2020;0;
Rwanda;-1.9403;29.8739;1;23.01.2020;0;
Rwanda;-1.9403;29.8739;1;24.01.2020;0;
Rwanda;-1.9403;29.8739;1;25.01.2020;0;
Rwanda;-1.9403;29.8739;1;26.01.2020;0;
Rwanda;-1.9403;29.8739;1;27.01.2020;0;
Rwanda;-1.9403;29.8739;1;28.01.2020;0;
Rwanda;-1.9403;29.8739;1;29.01.2020;0;
Rwanda;-1.9403;29.8739;1;30.01.2020;0;
Rwanda;-1.9403;29.8739;1;31.01.2020;0;
Rwanda;-1.9403;29.8739;1;01.02.2020;0;
Rwanda;-1.9403;29.8739;1;10.02.2020;0;
Rwanda;-1.9403;29.8739;1;11.02.2020;0;
Rwanda;-1.9403;29.8739;1;12.02.2020;0;
Rwanda;-1.9403;29.8739;1;13.02.2020;0;
Rwanda;-1.9403;29.8739;1;14.02.2020;0;
Rwanda;-1.9403;29.8739;1;15.02.2020;0;
Rwanda;-1.9403;29.8739;1;16.02.2020;0;
Rwanda;-1.9403;29.8739;1;17.02.2020;0;
Rwanda;-1.9403;29.8739;1;18.02.2020;0;
Rwanda;-1.9403;29.8739;1;19.02.2020;0;
Rwanda;-1.9403;29.8739;1;02.02.2020;0;
Rwanda;-1.9403;29.8739;1;20.02.2020;0;
Rwanda;-1.9403;29.8739;1;21.02.2020;0;
Rwanda;-1.9403;29.8739;1;22.02.2020;0;
Rwanda;-1.9403;29.8739;1;23.02.2020;0;
Rwanda;-1.9403;29.8739;1;24.02.2020;0;
Rwanda;-1.9403;29.8739;1;25.02.2020;0;
Rwanda;-1.9403;29.8739;1;26.02.2020;0;
Rwanda;-1.9403;29.8739;1;27.02.2020;0;
Rwanda;-1.9403;29.8739;1;28.02.2020;0;
Rwanda;-1.9403;29.8739;1;29.02.2020;0;
Rwanda;-1.9403;29.8739;1;03.02.2020;0;
Rwanda;-1.9403;29.8739;1;04.02.2020;0;
Rwanda;-1.9403;29.8739;1;05.02.2020;0;
Rwanda;-1.9403;29.8739;1;06.02.2020;0;
Rwanda;-1.9403;29.8739;1;07.02.2020;0;
Rwanda;-1.9403;29.8739;1;08.02.2020;0;
Rwanda;-1.9403;29.8739;1;09.02.2020;0;
Rwanda;-1.9403;29.8739;1;01.03.2020;0;
Rwanda;-1.9403;29.8739;1;10.03.2020;0;
Rwanda;-1.9403;29.8739;1;11.03.2020;0;
Rwanda;-1.9403;29.8739;1;12.03.2020;0;
Rwanda;-1.9403;29.8739;1;13.03.2020;0;
Rwanda;-1.9403;29.8739;1;14.03.2020;1;
Rwanda;-1.9403;29.8739;1;15.03.2020;1;
Rwanda;-1.9403;29.8739;1;16.03.2020;5;
Rwanda;-1.9403;29.8739;1;17.03.2020;7;
Rwanda;-1.9403;29.8739;1;18.03.2020;8;
Rwanda;-1.9403;29.8739;1;19.03.2020;8;
Rwanda;-1.9403;29.8739;1;02.03.2020;0;
Rwanda;-1.9403;29.8739;1;20.03.2020;17;
Rwanda;-1.9403;29.8739;1;21.03.2020;17;
Rwanda;-1.9403;29.8739;1;22.03.2020;19;
Rwanda;-1.9403;29.8739;1;23.03.2020;36;
Rwanda;-1.9403;29.8739;1;24.03.2020;40;
Rwanda;-1.9403;29.8739;1;25.03.2020;41;
Rwanda;-1.9403;29.8739;1;26.03.2020;50;
Rwanda;-1.9403;29.8739;1;27.03.2020;54;
Rwanda;-1.9403;29.8739;1;28.03.2020;60;
Rwanda;-1.9403;29.8739;1;29.03.2020;70;
Rwanda;-1.9403;29.8739;1;03.03.2020;0;
Rwanda;-1.9403;29.8739;1;30.03.2020;70;
Rwanda;-1.9403;29.8739;1;31.03.2020;75;
Rwanda;-1.9403;29.8739;1;04.03.2020;0;
Rwanda;-1.9403;29.8739;1;05.03.2020;0;
Rwanda;-1.9403;29.8739;1;06.03.2020;0;
Rwanda;-1.9403;29.8739;1;07.03.2020;0;
Rwanda;-1.9403;29.8739;1;08.03.2020;0;
Rwanda;-1.9403;29.8739;1;09.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;22.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;23.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;24.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;25.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;26.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;27.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;28.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;29.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;30.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;31.01.2020;0;
Saint Lucia;13.9094;-60.9789;1;01.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;10.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;11.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;12.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;13.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;14.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;15.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;16.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;17.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;18.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;19.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;02.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;20.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;21.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;22.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;23.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;24.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;25.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;26.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;27.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;28.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;29.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;03.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;04.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;05.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;06.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;07.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;08.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;09.02.2020;0;
Saint Lucia;13.9094;-60.9789;1;01.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;10.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;11.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;12.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;13.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;14.03.2020;1;
Saint Lucia;13.9094;-60.9789;1;15.03.2020;2;
Saint Lucia;13.9094;-60.9789;1;16.03.2020;2;
Saint Lucia;13.9094;-60.9789;1;17.03.2020;2;
Saint Lucia;13.9094;-60.9789;1;18.03.2020;2;
Saint Lucia;13.9094;-60.9789;1;19.03.2020;2;
Saint Lucia;13.9094;-60.9789;1;02.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;20.03.2020;2;
Saint Lucia;13.9094;-60.9789;1;21.03.2020;2;
Saint Lucia;13.9094;-60.9789;1;22.03.2020;2;
Saint Lucia;13.9094;-60.9789;1;23.03.2020;3;
Saint Lucia;13.9094;-60.9789;1;24.03.2020;3;
Saint Lucia;13.9094;-60.9789;1;25.03.2020;3;
Saint Lucia;13.9094;-60.9789;1;26.03.2020;3;
Saint Lucia;13.9094;-60.9789;1;27.03.2020;3;
Saint Lucia;13.9094;-60.9789;1;28.03.2020;3;
Saint Lucia;13.9094;-60.9789;1;29.03.2020;9;
Saint Lucia;13.9094;-60.9789;1;03.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;30.03.2020;9;
Saint Lucia;13.9094;-60.9789;1;31.03.2020;13;
Saint Lucia;13.9094;-60.9789;1;04.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;05.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;06.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;07.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;08.03.2020;0;
Saint Lucia;13.9094;-60.9789;1;09.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;22.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;23.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;24.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;25.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;26.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;27.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;28.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;29.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;30.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;31.01.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;01.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;10.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;11.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;12.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;13.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;14.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;15.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;16.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;17.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;18.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;19.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;02.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;20.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;21.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;22.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;23.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;24.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;25.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;26.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;27.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;28.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;29.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;03.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;04.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;05.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;06.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;07.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;08.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;09.02.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;01.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;10.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;11.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;12.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;13.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;14.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;15.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;16.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;17.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;18.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;19.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;02.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;20.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;21.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;22.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;23.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;24.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;25.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;26.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;27.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;28.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;29.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;03.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;30.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;31.03.2020;1;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;04.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;05.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;06.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;07.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;08.03.2020;0;
Saint Vincent and the Grenadines;12.9843;-61.2872;1;09.03.2020;0;
San Marino;43.9424;12.4578;1;22.01.2020;0;
San Marino;43.9424;12.4578;1;23.01.2020;0;
San Marino;43.9424;12.4578;1;24.01.2020;0;
San Marino;43.9424;12.4578;1;25.01.2020;0;
San Marino;43.9424;12.4578;1;26.01.2020;0;
San Marino;43.9424;12.4578;1;27.01.2020;0;
San Marino;43.9424;12.4578;1;28.01.2020;0;
San Marino;43.9424;12.4578;1;29.01.2020;0;
San Marino;43.9424;12.4578;1;30.01.2020;0;
San Marino;43.9424;12.4578;1;31.01.2020;0;
San Marino;43.9424;12.4578;1;01.02.2020;0;
San Marino;43.9424;12.4578;1;10.02.2020;0;
San Marino;43.9424;12.4578;1;11.02.2020;0;
San Marino;43.9424;12.4578;1;12.02.2020;0;
San Marino;43.9424;12.4578;1;13.02.2020;0;
San Marino;43.9424;12.4578;1;14.02.2020;0;
San Marino;43.9424;12.4578;1;15.02.2020;0;
San Marino;43.9424;12.4578;1;16.02.2020;0;
San Marino;43.9424;12.4578;1;17.02.2020;0;
San Marino;43.9424;12.4578;1;18.02.2020;0;
San Marino;43.9424;12.4578;1;19.02.2020;0;
San Marino;43.9424;12.4578;1;02.02.2020;0;
San Marino;43.9424;12.4578;1;20.02.2020;0;
San Marino;43.9424;12.4578;1;21.02.2020;0;
San Marino;43.9424;12.4578;1;22.02.2020;0;
San Marino;43.9424;12.4578;1;23.02.2020;0;
San Marino;43.9424;12.4578;1;24.02.2020;0;
San Marino;43.9424;12.4578;1;25.02.2020;0;
San Marino;43.9424;12.4578;1;26.02.2020;0;
San Marino;43.9424;12.4578;1;27.02.2020;1;
San Marino;43.9424;12.4578;1;28.02.2020;1;
San Marino;43.9424;12.4578;1;29.02.2020;1;
San Marino;43.9424;12.4578;1;03.02.2020;0;
San Marino;43.9424;12.4578;1;04.02.2020;0;
San Marino;43.9424;12.4578;1;05.02.2020;0;
San Marino;43.9424;12.4578;1;06.02.2020;0;
San Marino;43.9424;12.4578;1;07.02.2020;0;
San Marino;43.9424;12.4578;1;08.02.2020;0;
San Marino;43.9424;12.4578;1;09.02.2020;0;
San Marino;43.9424;12.4578;1;01.03.2020;1;
San Marino;43.9424;12.4578;1;10.03.2020;51;
San Marino;43.9424;12.4578;1;11.03.2020;62;
San Marino;43.9424;12.4578;1;12.03.2020;69;
San Marino;43.9424;12.4578;1;13.03.2020;80;
San Marino;43.9424;12.4578;1;14.03.2020;80;
San Marino;43.9424;12.4578;1;15.03.2020;101;
San Marino;43.9424;12.4578;1;16.03.2020;109;
San Marino;43.9424;12.4578;1;17.03.2020;109;
San Marino;43.9424;12.4578;1;18.03.2020;119;
San Marino;43.9424;12.4578;1;19.03.2020;119;
San Marino;43.9424;12.4578;1;02.03.2020;8;
San Marino;43.9424;12.4578;1;20.03.2020;144;
San Marino;43.9424;12.4578;1;21.03.2020;144;
San Marino;43.9424;12.4578;1;22.03.2020;175;
San Marino;43.9424;12.4578;1;23.03.2020;187;
San Marino;43.9424;12.4578;1;24.03.2020;187;
San Marino;43.9424;12.4578;1;25.03.2020;208;
San Marino;43.9424;12.4578;1;26.03.2020;208;
San Marino;43.9424;12.4578;1;27.03.2020;223;
San Marino;43.9424;12.4578;1;28.03.2020;224;
San Marino;43.9424;12.4578;1;29.03.2020;224;
San Marino;43.9424;12.4578;1;03.03.2020;10;
San Marino;43.9424;12.4578;1;30.03.2020;230;
San Marino;43.9424;12.4578;1;31.03.2020;236;
San Marino;43.9424;12.4578;1;04.03.2020;16;
San Marino;43.9424;12.4578;1;05.03.2020;21;
San Marino;43.9424;12.4578;1;06.03.2020;21;
San Marino;43.9424;12.4578;1;07.03.2020;23;
San Marino;43.9424;12.4578;1;08.03.2020;36;
San Marino;43.9424;12.4578;1;09.03.2020;36;
Saudi Arabia;24.0;45.0;1;22.01.2020;0;
Saudi Arabia;24.0;45.0;1;23.01.2020;0;
Saudi Arabia;24.0;45.0;1;24.01.2020;0;
Saudi Arabia;24.0;45.0;1;25.01.2020;0;
Saudi Arabia;24.0;45.0;1;26.01.2020;0;
Saudi Arabia;24.0;45.0;1;27.01.2020;0;
Saudi Arabia;24.0;45.0;1;28.01.2020;0;
Saudi Arabia;24.0;45.0;1;29.01.2020;0;
Saudi Arabia;24.0;45.0;1;30.01.2020;0;
Saudi Arabia;24.0;45.0;1;31.01.2020;0;
Saudi Arabia;24.0;45.0;1;01.02.2020;0;
Saudi Arabia;24.0;45.0;1;10.02.2020;0;
Saudi Arabia;24.0;45.0;1;11.02.2020;0;
Saudi Arabia;24.0;45.0;1;12.02.2020;0;
Saudi Arabia;24.0;45.0;1;13.02.2020;0;
Saudi Arabia;24.0;45.0;1;14.02.2020;0;
Saudi Arabia;24.0;45.0;1;15.02.2020;0;
Saudi Arabia;24.0;45.0;1;16.02.2020;0;
Saudi Arabia;24.0;45.0;1;17.02.2020;0;
Saudi Arabia;24.0;45.0;1;18.02.2020;0;
Saudi Arabia;24.0;45.0;1;19.02.2020;0;
Saudi Arabia;24.0;45.0;1;02.02.2020;0;
Saudi Arabia;24.0;45.0;1;20.02.2020;0;
Saudi Arabia;24.0;45.0;1;21.02.2020;0;
Saudi Arabia;24.0;45.0;1;22.02.2020;0;
Saudi Arabia;24.0;45.0;1;23.02.2020;0;
Saudi Arabia;24.0;45.0;1;24.02.2020;0;
Saudi Arabia;24.0;45.0;1;25.02.2020;0;
Saudi Arabia;24.0;45.0;1;26.02.2020;0;
Saudi Arabia;24.0;45.0;1;27.02.2020;0;
Saudi Arabia;24.0;45.0;1;28.02.2020;0;
Saudi Arabia;24.0;45.0;1;29.02.2020;0;
Saudi Arabia;24.0;45.0;1;03.02.2020;0;
Saudi Arabia;24.0;45.0;1;04.02.2020;0;
Saudi Arabia;24.0;45.0;1;05.02.2020;0;
Saudi Arabia;24.0;45.0;1;06.02.2020;0;
Saudi Arabia;24.0;45.0;1;07.02.2020;0;
Saudi Arabia;24.0;45.0;1;08.02.2020;0;
Saudi Arabia;24.0;45.0;1;09.02.2020;0;
Saudi Arabia;24.0;45.0;1;01.03.2020;0;
Saudi Arabia;24.0;45.0;1;10.03.2020;20;
Saudi Arabia;24.0;45.0;1;11.03.2020;21;
Saudi Arabia;24.0;45.0;1;12.03.2020;45;
Saudi Arabia;24.0;45.0;1;13.03.2020;86;
Saudi Arabia;24.0;45.0;1;14.03.2020;103;
Saudi Arabia;24.0;45.0;1;15.03.2020;103;
Saudi Arabia;24.0;45.0;1;16.03.2020;118;
Saudi Arabia;24.0;45.0;1;17.03.2020;171;
Saudi Arabia;24.0;45.0;1;18.03.2020;171;
Saudi Arabia;24.0;45.0;1;19.03.2020;274;
Saudi Arabia;24.0;45.0;1;02.03.2020;1;
Saudi Arabia;24.0;45.0;1;20.03.2020;344;
Saudi Arabia;24.0;45.0;1;21.03.2020;392;
Saudi Arabia;24.0;45.0;1;22.03.2020;511;
Saudi Arabia;24.0;45.0;1;23.03.2020;562;
Saudi Arabia;24.0;45.0;1;24.03.2020;767;
Saudi Arabia;24.0;45.0;1;25.03.2020;900;
Saudi Arabia;24.0;45.0;1;26.03.2020;1012;
Saudi Arabia;24.0;45.0;1;27.03.2020;1104;
Saudi Arabia;24.0;45.0;1;28.03.2020;1203;
Saudi Arabia;24.0;45.0;1;29.03.2020;1299;
Saudi Arabia;24.0;45.0;1;03.03.2020;1;
Saudi Arabia;24.0;45.0;1;30.03.2020;1453;
Saudi Arabia;24.0;45.0;1;31.03.2020;1563;
Saudi Arabia;24.0;45.0;1;04.03.2020;1;
Saudi Arabia;24.0;45.0;1;05.03.2020;5;
Saudi Arabia;24.0;45.0;1;06.03.2020;5;
Saudi Arabia;24.0;45.0;1;07.03.2020;5;
Saudi Arabia;24.0;45.0;1;08.03.2020;11;
Saudi Arabia;24.0;45.0;1;09.03.2020;15;
Senegal;14.4974;-14.4524;1;22.01.2020;0;
Senegal;14.4974;-14.4524;1;23.01.2020;0;
Senegal;14.4974;-14.4524;1;24.01.2020;0;
Senegal;14.4974;-14.4524;1;25.01.2020;0;
Senegal;14.4974;-14.4524;1;26.01.2020;0;
Senegal;14.4974;-14.4524;1;27.01.2020;0;
Senegal;14.4974;-14.4524;1;28.01.2020;0;
Senegal;14.4974;-14.4524;1;29.01.2020;0;
Senegal;14.4974;-14.4524;1;30.01.2020;0;
Senegal;14.4974;-14.4524;1;31.01.2020;0;
Senegal;14.4974;-14.4524;1;01.02.2020;0;
Senegal;14.4974;-14.4524;1;10.02.2020;0;
Senegal;14.4974;-14.4524;1;11.02.2020;0;
Senegal;14.4974;-14.4524;1;12.02.2020;0;
Senegal;14.4974;-14.4524;1;13.02.2020;0;
Senegal;14.4974;-14.4524;1;14.02.2020;0;
Senegal;14.4974;-14.4524;1;15.02.2020;0;
Senegal;14.4974;-14.4524;1;16.02.2020;0;
