Confirmed;Country/Region;Date;Deaths;Lat;Long;Anzahl der Datensätze;Province/State;Recovered
0;Argentina;14.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;15.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;16.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;17.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;18.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;19.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;02.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;20.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;21.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;22.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;23.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;24.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;25.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;26.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;27.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;28.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;29.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;03.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;04.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;05.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;06.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;07.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;08.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;09.02.2020;0;-38.4161;-63.6167;1;;0
0;Argentina;01.03.2020;0;-38.4161;-63.6167;1;;0
17;Argentina;10.03.2020;1;-38.4161;-63.6167;1;;0
19;Argentina;11.03.2020;1;-38.4161;-63.6167;1;;0
19;Argentina;12.03.2020;1;-38.4161;-63.6167;1;;0
31;Argentina;13.03.2020;2;-38.4161;-63.6167;1;;0
34;Argentina;14.03.2020;2;-38.4161;-63.6167;1;;1
45;Argentina;15.03.2020;2;-38.4161;-63.6167;1;;1
56;Argentina;16.03.2020;2;-38.4161;-63.6167;1;;1
68;Argentina;17.03.2020;2;-38.4161;-63.6167;1;;3
79;Argentina;18.03.2020;2;-38.4161;-63.6167;1;;3
97;Argentina;19.03.2020;3;-38.4161;-63.6167;1;;3
0;Argentina;02.03.2020;0;-38.4161;-63.6167;1;;0
128;Argentina;20.03.2020;3;-38.4161;-63.6167;1;;3
158;Argentina;21.03.2020;4;-38.4161;-63.6167;1;;3
266;Argentina;22.03.2020;4;-38.4161;-63.6167;1;;3
301;Argentina;23.03.2020;4;-38.4161;-63.6167;1;;3
387;Argentina;24.03.2020;6;-38.4161;-63.6167;1;;52
387;Argentina;25.03.2020;8;-38.4161;-63.6167;1;;52
502;Argentina;26.03.2020;9;-38.4161;-63.6167;1;;63
589;Argentina;27.03.2020;13;-38.4161;-63.6167;1;;72
690;Argentina;28.03.2020;18;-38.4161;-63.6167;1;;72
745;Argentina;29.03.2020;19;-38.4161;-63.6167;1;;72
1;Argentina;03.03.2020;0;-38.4161;-63.6167;1;;0
820;Argentina;30.03.2020;23;-38.4161;-63.6167;1;;228
1054;Argentina;31.03.2020;27;-38.4161;-63.6167;1;;240
1;Argentina;04.03.2020;0;-38.4161;-63.6167;1;;0
1;Argentina;05.03.2020;0;-38.4161;-63.6167;1;;0
2;Argentina;06.03.2020;0;-38.4161;-63.6167;1;;0
8;Argentina;07.03.2020;0;-38.4161;-63.6167;1;;0
12;Argentina;08.03.2020;1;-38.4161;-63.6167;1;;0
12;Argentina;09.03.2020;1;-38.4161;-63.6167;1;;0
0;Armenia;22.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;23.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;24.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;25.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;26.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;27.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;28.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;29.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;30.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;31.01.2020;0;40.0691;45.0382;1;;0
0;Armenia;01.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;10.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;11.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;12.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;13.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;14.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;15.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;16.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;17.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;18.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;19.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;02.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;20.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;21.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;22.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;23.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;24.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;25.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;26.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;27.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;28.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;29.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;03.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;04.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;05.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;06.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;07.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;08.02.2020;0;40.0691;45.0382;1;;0
0;Armenia;09.02.2020;0;40.0691;45.0382;1;;0
1;Armenia;01.03.2020;0;40.0691;45.0382;1;;0
1;Armenia;10.03.2020;0;40.0691;45.0382;1;;0
1;Armenia;11.03.2020;0;40.0691;45.0382;1;;0
4;Armenia;12.03.2020;0;40.0691;45.0382;1;;0
8;Armenia;13.03.2020;0;40.0691;45.0382;1;;0
18;Armenia;14.03.2020;0;40.0691;45.0382;1;;0
26;Armenia;15.03.2020;0;40.0691;45.0382;1;;0
52;Armenia;16.03.2020;0;40.0691;45.0382;1;;0
78;Armenia;17.03.2020;0;40.0691;45.0382;1;;1
84;Armenia;18.03.2020;0;40.0691;45.0382;1;;1
115;Armenia;19.03.2020;0;40.0691;45.0382;1;;1
1;Armenia;02.03.2020;0;40.0691;45.0382;1;;0
136;Armenia;20.03.2020;0;40.0691;45.0382;1;;1
160;Armenia;21.03.2020;0;40.0691;45.0382;1;;1
194;Armenia;22.03.2020;0;40.0691;45.0382;1;;2
235;Armenia;23.03.2020;0;40.0691;45.0382;1;;2
249;Armenia;24.03.2020;0;40.0691;45.0382;1;;14
265;Armenia;25.03.2020;0;40.0691;45.0382;1;;16
290;Armenia;26.03.2020;1;40.0691;45.0382;1;;18
329;Armenia;27.03.2020;1;40.0691;45.0382;1;;28
407;Armenia;28.03.2020;1;40.0691;45.0382;1;;30
424;Armenia;29.03.2020;3;40.0691;45.0382;1;;30
1;Armenia;03.03.2020;0;40.0691;45.0382;1;;0
482;Armenia;30.03.2020;3;40.0691;45.0382;1;;30
532;Armenia;31.03.2020;3;40.0691;45.0382;1;;30
1;Armenia;04.03.2020;0;40.0691;45.0382;1;;0
1;Armenia;05.03.2020;0;40.0691;45.0382;1;;0
1;Armenia;06.03.2020;0;40.0691;45.0382;1;;0
1;Armenia;07.03.2020;0;40.0691;45.0382;1;;0
1;Armenia;08.03.2020;0;40.0691;45.0382;1;;0
1;Armenia;09.03.2020;0;40.0691;45.0382;1;;0
0;Australia;22.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;23.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;24.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;25.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;26.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;27.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;28.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;29.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;30.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;31.01.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;01.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;10.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;11.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;12.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;13.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;14.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;15.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;16.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;17.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;18.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;19.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;02.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;20.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;21.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;22.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;23.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;24.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;25.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;26.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;27.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;28.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;29.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;03.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;04.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;05.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;06.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;07.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;08.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;09.02.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;01.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;10.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;11.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;12.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
1;Australia;13.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
1;Australia;14.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
1;Australia;15.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
2;Australia;16.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
2;Australia;17.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
3;Australia;18.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
4;Australia;19.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;02.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
6;Australia;20.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
9;Australia;21.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
19;Australia;22.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
32;Australia;23.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
39;Australia;24.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
39;Australia;25.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
53;Australia;26.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;1
62;Australia;27.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;1
71;Australia;28.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;2
77;Australia;29.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;2
0;Australia;03.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
78;Australia;30.03.2020;1;-35.4735;149.0124;1;Australian Capital Territory;2
80;Australia;31.03.2020;1;-35.4735;149.0124;1;Australian Capital Territory;3
0;Australia;04.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;05.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;06.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;07.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;08.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;09.03.2020;0;-35.4735;149.0124;1;Australian Capital Territory;0
0;Australia;22.01.2020;0;-33.8688;151.2093;1;New South Wales;0
0;Australia;23.01.2020;0;-33.8688;151.2093;1;New South Wales;0
0;Australia;24.01.2020;0;-33.8688;151.2093;1;New South Wales;0
0;Australia;25.01.2020;0;-33.8688;151.2093;1;New South Wales;0
3;Australia;26.01.2020;0;-33.8688;151.2093;1;New South Wales;0
4;Australia;27.01.2020;0;-33.8688;151.2093;1;New South Wales;0
4;Australia;28.01.2020;0;-33.8688;151.2093;1;New South Wales;0
4;Australia;29.01.2020;0;-33.8688;151.2093;1;New South Wales;0
4;Australia;30.01.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;31.01.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;01.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;10.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;11.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;12.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;13.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;14.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;15.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;16.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;17.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;18.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;19.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;02.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;20.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;21.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;22.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;23.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;24.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;25.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;26.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;27.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;28.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;29.02.2020;0;-33.8688;151.2093;1;New South Wales;4
4;Australia;03.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;04.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;05.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;06.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;07.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;08.02.2020;0;-33.8688;151.2093;1;New South Wales;2
4;Australia;09.02.2020;0;-33.8688;151.2093;1;New South Wales;2
6;Australia;01.03.2020;0;-33.8688;151.2093;1;New South Wales;4
55;Australia;10.03.2020;2;-33.8688;151.2093;1;New South Wales;4
65;Australia;11.03.2020;2;-33.8688;151.2093;1;New South Wales;4
65;Australia;12.03.2020;2;-33.8688;151.2093;1;New South Wales;4
92;Australia;13.03.2020;2;-33.8688;151.2093;1;New South Wales;4
112;Australia;14.03.2020;2;-33.8688;151.2093;1;New South Wales;4
134;Australia;15.03.2020;2;-33.8688;151.2093;1;New South Wales;4
171;Australia;16.03.2020;2;-33.8688;151.2093;1;New South Wales;4
210;Australia;17.03.2020;4;-33.8688;151.2093;1;New South Wales;4
267;Australia;18.03.2020;5;-33.8688;151.2093;1;New South Wales;4
307;Australia;19.03.2020;5;-33.8688;151.2093;1;New South Wales;4
6;Australia;02.03.2020;0;-33.8688;151.2093;1;New South Wales;4
353;Australia;20.03.2020;6;-33.8688;151.2093;1;New South Wales;4
436;Australia;21.03.2020;6;-33.8688;151.2093;1;New South Wales;4
669;Australia;22.03.2020;6;-33.8688;151.2093;1;New South Wales;4
669;Australia;23.03.2020;6;-33.8688;151.2093;1;New South Wales;4
818;Australia;24.03.2020;7;-33.8688;151.2093;1;New South Wales;4
1029;Australia;25.03.2020;7;-33.8688;151.2093;1;New South Wales;4
1219;Australia;26.03.2020;7;-33.8688;151.2093;1;New South Wales;4
1405;Australia;27.03.2020;7;-33.8688;151.2093;1;New South Wales;4
1617;Australia;28.03.2020;8;-33.8688;151.2093;1;New South Wales;4
1791;Australia;29.03.2020;8;-33.8688;151.2093;1;New South Wales;4
13;Australia;03.03.2020;0;-33.8688;151.2093;1;New South Wales;4
2032;Australia;30.03.2020;8;-33.8688;151.2093;1;New South Wales;4
2032;Australia;31.03.2020;8;-33.8688;151.2093;1;New South Wales;4
22;Australia;04.03.2020;1;-33.8688;151.2093;1;New South Wales;4
22;Australia;05.03.2020;1;-33.8688;151.2093;1;New South Wales;4
26;Australia;06.03.2020;1;-33.8688;151.2093;1;New South Wales;4
28;Australia;07.03.2020;1;-33.8688;151.2093;1;New South Wales;4
38;Australia;08.03.2020;2;-33.8688;151.2093;1;New South Wales;4
48;Australia;09.03.2020;2;-33.8688;151.2093;1;New South Wales;4
0;Australia;22.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;23.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;24.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;25.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;26.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;27.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;28.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;29.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;30.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;31.01.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;01.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;10.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;11.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;12.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;13.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;14.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;15.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;16.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;17.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;18.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;19.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;02.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;20.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;21.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;22.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;23.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;24.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;25.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;26.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;27.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;28.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;29.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;03.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;04.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;05.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;06.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;07.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;08.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;09.02.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;01.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;10.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;11.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;12.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;13.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;14.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;15.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;16.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;17.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;18.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;19.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;02.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
3;Australia;20.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
3;Australia;21.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
5;Australia;22.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
5;Australia;23.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
6;Australia;24.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
6;Australia;25.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
12;Australia;26.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
12;Australia;27.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
15;Australia;28.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
15;Australia;29.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;03.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
15;Australia;30.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
17;Australia;31.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;04.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
1;Australia;05.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;06.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;07.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;08.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;09.03.2020;0;-12.4634;130.8456;1;Northern Territory;0
0;Australia;22.01.2020;0;-28.0167;153.4;1;Queensland;0
0;Australia;23.01.2020;0;-28.0167;153.4;1;Queensland;0
0;Australia;24.01.2020;0;-28.0167;153.4;1;Queensland;0
0;Australia;25.01.2020;0;-28.0167;153.4;1;Queensland;0
0;Australia;26.01.2020;0;-28.0167;153.4;1;Queensland;0
0;Australia;27.01.2020;0;-28.0167;153.4;1;Queensland;0
0;Australia;28.01.2020;0;-28.0167;153.4;1;Queensland;0
1;Australia;29.01.2020;0;-28.0167;153.4;1;Queensland;0
3;Australia;30.01.2020;0;-28.0167;153.4;1;Queensland;0
2;Australia;31.01.2020;0;-28.0167;153.4;1;Queensland;0
3;Australia;01.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;10.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;11.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;12.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;13.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;14.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;15.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;16.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;17.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;18.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;19.02.2020;0;-28.0167;153.4;1;Queensland;0
2;Australia;02.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;20.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;21.02.2020;0;-28.0167;153.4;1;Queensland;1
5;Australia;22.02.2020;0;-28.0167;153.4;1;Queensland;1
5;Australia;23.02.2020;0;-28.0167;153.4;1;Queensland;1
5;Australia;24.02.2020;0;-28.0167;153.4;1;Queensland;1
5;Australia;25.02.2020;0;-28.0167;153.4;1;Queensland;1
5;Australia;26.02.2020;0;-28.0167;153.4;1;Queensland;1
5;Australia;27.02.2020;0;-28.0167;153.4;1;Queensland;1
5;Australia;28.02.2020;0;-28.0167;153.4;1;Queensland;1
9;Australia;29.02.2020;0;-28.0167;153.4;1;Queensland;1
2;Australia;03.02.2020;0;-28.0167;153.4;1;Queensland;0
3;Australia;04.02.2020;0;-28.0167;153.4;1;Queensland;0
3;Australia;05.02.2020;0;-28.0167;153.4;1;Queensland;0
4;Australia;06.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;07.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;08.02.2020;0;-28.0167;153.4;1;Queensland;0
5;Australia;09.02.2020;0;-28.0167;153.4;1;Queensland;0
9;Australia;01.03.2020;0;-28.0167;153.4;1;Queensland;1
18;Australia;10.03.2020;0;-28.0167;153.4;1;Queensland;8
20;Australia;11.03.2020;0;-28.0167;153.4;1;Queensland;8
20;Australia;12.03.2020;0;-28.0167;153.4;1;Queensland;8
35;Australia;13.03.2020;0;-28.0167;153.4;1;Queensland;8
46;Australia;14.03.2020;0;-28.0167;153.4;1;Queensland;8
61;Australia;15.03.2020;0;-28.0167;153.4;1;Queensland;8
68;Australia;16.03.2020;0;-28.0167;153.4;1;Queensland;8
78;Australia;17.03.2020;0;-28.0167;153.4;1;Queensland;8
94;Australia;18.03.2020;0;-28.0167;153.4;1;Queensland;8
144;Australia;19.03.2020;0;-28.0167;153.4;1;Queensland;8
9;Australia;02.03.2020;0;-28.0167;153.4;1;Queensland;1
184;Australia;20.03.2020;0;-28.0167;153.4;1;Queensland;8
221;Australia;21.03.2020;0;-28.0167;153.4;1;Queensland;8
259;Australia;22.03.2020;0;-28.0167;153.4;1;Queensland;8
319;Australia;23.03.2020;0;-28.0167;153.4;1;Queensland;8
397;Australia;24.03.2020;0;-28.0167;153.4;1;Queensland;8
443;Australia;25.03.2020;0;-28.0167;153.4;1;Queensland;8
493;Australia;26.03.2020;1;-28.0167;153.4;1;Queensland;8
555;Australia;27.03.2020;1;-28.0167;153.4;1;Queensland;8
625;Australia;28.03.2020;1;-28.0167;153.4;1;Queensland;8
